id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
12433445,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,bca6b618-67b7-4384-8679-8322c9b04760,KHD00063649,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate,11061,8/10/2016,2016,8,10,223,,,Local population of several plants.,Outlet.,,,,,Carex utriculata; Salix,Fruit,,,,,,USA,Colorado,Routt,,"Lake Lagunita, Routt National Forest, ca. 7 air miles NE of Toponas, near Lynx Pass Campground.",,40.10799,-106.68051,WGS84,,,,,,,,2713,,,,,8900 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:bca6b618-67b7-4384-8679-8322c9b04760,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12433445
12564366,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,067625e9-54b3-460f-a05d-bd098855c938,KHD00063493,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate,11117,8/11/2016,2016,8,11,224,,,Androgynous.,Willow carr.; Wet soil.,,,,,Salix planifolia; Carex utriculata; Carex canescens; Carex illota,Fruit,,,,,,USA,Colorado,Routt,,"Teepee Creek and FS Road 263, Routt National Forest",,40.1404,-106.65651,WGS84,,,,,,,,3075,,,,,10090 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:067625e9-54b3-460f-a05d-bd098855c938,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12564366
3815527,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,d0778247-4e29-417e-b693-fccb84c92f46,KHD00054375,53607,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John F. Gay,9819,7/23/2013,2013,7,23,204,,,,Bank of wetland of beaver ponds on Sarvis Creek; spruce/fir/lodgepole forest.; Moist soil.,,,,,Carex microptera (Wingate 9811); Luzula parviflora (Wingae 9815).,,,,,,,USA,Colorado,Grand,,"Sarvis Creek wetlands adjacent to Buffalo Park, ca. 17 air miles NW of Kremmling, by Forest Service Road 100 (19).",,40.234916,-106.61181,,,13S 0362886E 4455077N,,,,,,2828,,,,,9291 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:d0778247-4e29-417e-b693-fccb84c92f46,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815527
3821748,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,61e11d2f-cf97-4b2f-b365-a8fa47ec920b,KHD00054700,53665,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John F. Gay,9897,8/16/2013,2013,8,16,228,,,Scattered.,Wetland.; Wet soil.,,,,,Carex aquatilis; Carex stevenii; mosses; willows.,,,,,,,USA,Colorado,Grand,,"Buffalo Park, Sarvis Creek, ca. 17 air miles NW of Kremmling, by Forest Service Road 100 (19).",,40.23622,-106.60736,,,,,,,,,2818,,,,,9255 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:61e11d2f-cf97-4b2f-b365-a8fa47ec920b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3821748
3815458,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,28daedce-1e17-4374-bfa3-231d1fa278f0,KHD00054051,53519,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John F. Gay,9655,6/19/2013,2013,6,19,170,,,Locally common.,"Growing in moss in seep, spruce/fir/lodgepole forest.; Wet soil.",,,,,Ranunculus alismifolius; Carex canescens (Wingate 9656); Veronicastrum serpyllifolium (Wingate 9657); Androsace filiformis (Wingate 9658); moss.,,,,,,,USA,Colorado,Grand,,"Buffalo Park, Sarvis Creek drainage, ca. 17 air miles NW of Kremmling, by Forest Service Road 100, W edge of park.",,40.236474,-106.608614,,,13S 0363161E 4455245N,,,,,,2847,,,,,9342 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:28daedce-1e17-4374-bfa3-231d1fa278f0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815458
3260870,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,6a1dd8db-e3e2-4c98-ae2a-edf5103bb3af,KHD00024762,50697,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John F. Gay,9123,7/18/2011,2011,7,18,199,,,,Wet/moist stream bank,,,,,Carex hoodii; Valeriana edulis; Salix,,,,,,,USA,Colorado,Routt,,"Routt National Forest, Rabbit Ears Pass, Meadows CG area, S of US 40, SE of Steamboat Springs",,40.374317,-106.719948,NAD83,,13S 0353987E 4470724N,,,,,,2820,,,,,9266ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:6a1dd8db-e3e2-4c98-ae2a-edf5103bb3af,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3260870
3282862,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,eeceb105-961d-4e6f-8c9e-a6d76e1dff1b,KHD00024760,50699,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John F. Gay,9126,7/18/2011,2011,7,18,199,,,,Wet/moist stream bank,,,,,Carex illota; Carex hoodii; mosses,,,,,,,USA,Colorado,Routt,,"Routt National Forest, Rabbit Ears Pass, Meadows CG area, S of US 40, SE of Steamboat Springs",,40.374317,-106.719948,NAD83,,13S 0353987E 4470724N,,,,,,2820,,,,,9266ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:eeceb105-961d-4e6f-8c9e-a6d76e1dff1b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3282862
3291622,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,dbdfd6f6-982a-42cb-ac46-60f663117cb5,KHD00029687,50818,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John F. Gay,9094,7/17/2011,2011,7,17,198,,,,"Lake shore, moist/wet grass/sedge meadow.",,,,,Carex aquatilis; Taraxacum officinale,,,,,,,USA,Colorado,Routt,,"Routt National Forest, Hahns Peak Lake by Hahns Peak Campground, W of Hahns Peak.",,40.840883,-106.993394,NAD83,,. ; 13S 0331945E 4523006N,,,,,,2518,,,,,8260 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:dbdfd6f6-982a-42cb-ac46-60f663117cb5,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3291622
3260868,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,d7671f25-d18b-4756-9561-b1fdc9afd2cb,KHD00024710,50763,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John F. Gay,9116,7/18/2011,2011,7,18,199,,,,Wet mossy stream bank in meadow,,,,,Caltha leptosepala; Pedicularis groenlandica; Equisetum,,,,,,,USA,Colorado,Routt,,"Routt National Forest, road into Hahns Peak Campground, W of Hahns Peak Lake and Hahns Peak, S of Colo. Rd 129F.",,40.844122,-107.001403,NAD83,,. ; 13S 0331278E 4523381N,,,,,,2570,,,,,8436ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:d7671f25-d18b-4756-9561-b1fdc9afd2cb,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3260868
3051534,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,54e964c6-32c6-4c5b-b637-fedec2cbc608,KHD00024011,38135,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John Gay,8899,7/20/2007,2007,7,20,201,,,,"small wet ditch growing with mosses, liverworts, Carex stipata, Limnorchis hyperborea, Mimulus moschatus",,,,,,,,,,,,USA,Colorado,Routt,,edge of FR 487. NW of Willow Creek Lake and N of Willow Creek.,,40.844731,-107.030446,,,13 0328831E 4523505N,,,"Terrain Navigator, Graphical Locater",,Certainty code: 1,2789,,,,,9150 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:54e964c6-32c6-4c5b-b637-fedec2cbc608,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3051534
3048856,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,65f91d4c-22b0-4552-96c0-1073c17adb2a,KHD00002648,33937,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; Velma Richards; Eleanor Ann Von Bargen,6494,7/10/1999,1999,7,10,191,,, Condition: good,"Fen, common.",,,,,,,not introduced,,,,,USA,Colorado,Jackson,,"North Park, Routt National Forest, Big Creek Lakes - north lake. Large fen on W side of lake near W campground.",,40.92292,-106.60979,,,13N 0364454E 4531448N,,,Terrain Navigator,,Certainty code: 3,2743,,,,,9000 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:65f91d4c-22b0-4552-96c0-1073c17adb2a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3048856
3263342,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,20af8f2f-9223-4989-8dc4-a712dea7749d,KHD00024745,50707,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex jonesii,76373,L.H. Bailey,Carex,jonesii,,,,,,,,,,Janet L. Wingate; John F. Gay,9141,7/18/2011,2011,7,18,199,,,,Wetland,,,,,Carex aquatilis; Carex utriculata; Carex buxbaumii; Carex interior; Carex Jonesii; Carex livida,,,,,,,USA,Colorado,Jackson,,"Routt National Forest, W of North Park, NW side of Big Creek Lakes",,40.931163,-106.619385,NAD83,,13S 0363663E 4532378N,,,,,,2750,,,,,9016ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:20af8f2f-9223-4989-8dc4-a712dea7749d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3263342
3043846,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,6e0d3664-82f0-419f-839d-9fd59c5cb7b4,KHD00003246,25532,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex lanuginosa,7858,auct. non Michx.,Carex,lanuginosa,,,,,,,,,,Janet L. Wingate,5137,5/14/1988,1988,5,14,135,,,"scattered, Label says 7.5' Bowen Mt. Quad; UTM is actually in 7.5' Radial Mt. Quad., ",,,,,,,,,,,,,USA,Colorado,Jefferson,,Chatfield Arboretum site. Wild collected in Plains garden.,,39.544264,-105.084571,WGS84,606,,fmorrey,,georef batch tool 2014-01-21; GeoLocate,reviewed - high confidence,Georeferenced to within 600 meters of Chatfield Arboretum site,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:6e0d3664-82f0-419f-839d-9fd59c5cb7b4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3043846
3287224,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,eddfe798-1f77-4c68-9377-d875e8db2ed4,KHD00003247,28224,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex lanuginosa,7858,auct. non Michx.,Carex,lanuginosa,,,,,,,,,,Janet L. Wingate,5137,5/14/1988,1988,5,14,135,,,acc# 822817,,,,,,,,managed,,,,,USA,Colorado,Denver,,"Denver Botanic Gardens, 909 York Street, Plains Garden",,39.73193,-104.9619,,,,,,,,,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:eddfe798-1f77-4c68-9377-d875e8db2ed4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3287224
3057156,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,041fdd2f-b04f-452b-a4e7-f5c6049cc4fe,KHD00025814,46818,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex lanuginosa,7858,auct. non Michx.,Carex,lanuginosa,,,,,,,,,,Janet L. Wingate; Velma Richards; F.H. Wingate,4991,7/30/1987,1987,7,30,211,,,,Moist sand among dead trees,,,,,,,,,,,,USA,Colorado,Larimer,,"Rocky Mtn Natl Park, Horseshow Park alluvial fan at mouth of Roaring Fork River. Deep gravel floodplain deposited by Lawn Lake flood, 1982",,40.261858,-105.594304,,,,John Cowling,,GeoLocate,,,2621,,,,,8600 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:041fdd2f-b04f-452b-a4e7-f5c6049cc4fe,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3057156
3263438,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,d9ddb290-9786-4d27-af4b-fe31bb6e02f6,KHD00029593,50820,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex lasiocarpa,45345,Ehrh.,Carex,lasiocarpa,,,,,,,,,,Janet L. Wingate; Vera Evenson,9270,8/22/2011,2011,8,22,234,,,Large colony in central part of fen,Sedge wetland,,,,,Carex diandra (Wingate 9269),,,,,,,USA,Colorado,Boulder,,"Gold Hill Fen, Gold Hill Rd, W of Boulder",,40.050297,-105.459734,NAD83,,13S 0460786E 4433441N,,,,,,2780,,,,,9117ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:d9ddb290-9786-4d27-af4b-fe31bb6e02f6,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3263438
3048853,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,315c0cda-0df0-4466-8c30-8f4543fe63e6,KHD00002667,33934,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex lasiocarpa,45345,Ehrh.,Carex,lasiocarpa,,,,,,,,,,Janet L. Wingate; Velma Richards; Eleanor Ann Von Bargen,6499,7/10/2000,2000,7,10,192,,,"abundant, , Condition: fair","Fen, with Carex aquatilis, C. buxbaumii, C. llimosa",,,,,,,not introduced,,,,,USA,Colorado,Jackson,,"North Park, Routt National Forest; Big Creek Lakes, west side of north lake, near trailhead parking lot.",,40.92292,-106.60979,,,13N 0364454E 4531448N,,,Terrain Navigator,,Certainty code: 3,2743,,,,,9000 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:315c0cda-0df0-4466-8c30-8f4543fe63e6,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3048853
4691259,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,1dc0cd68-0dec-414f-8bf0-d3adfd945b59,KHD00056271,54641,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex lenticularis,947,Michx.,Carex,lenticularis,,,,,,,,,,Janet L. Wingate; John F. Gay,10039,7/8/2014,2014,7,8,189,,,Loosely cespitose.,Edge of wet meadow in spruce/fir forest.; Wet soil.,,,,,Veratrum tenuipetalum; Caltha leptosepala; Calamagrostis canadensis.,,,,,,,USA,Colorado,Archuleta,,"Beaver Meadow Spring, between Indian Mt and Baldy Mt, W of Vallecito Reservoir, N of US 160.",,37.36082,-107.45146,WGS84,,,,,,,,2913,,,,,9557 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:1dc0cd68-0dec-414f-8bf0-d3adfd945b59,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4691259
3815896,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,75f599fe-2374-4ca6-92e7-b4148515918f,KHD00054511,53830,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex lenticularis var. lipocarpa,12421,(Holm) L.A. Standley,Carex,lenticularis,var.,lipocarpa,,,,,,,,Janet L. Wingate; John F. Gay,9746,7/17/2013,2013,7,17,198,,,Several plants.; Cespitose.,Spruce/fir forest; Iron Springs wetland.; Wet/moist.,,,,,Carex aquatilis; Calamagrostis canadensis; Deschampsia caespitosa; Senecio triangularis.,,,,,,,USA,Colorado,Montrose,,"Uncompahgre National Forest, Plateau Division; W of Iron Springs CG, S of Divide Road.",,38.314626,-108.165342,WGS84,,12s 0747832E 4244527N,,,,,,2847,,,,,9610 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:75f599fe-2374-4ca6-92e7-b4148515918f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815896
3815913,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,4d5970a4-6f36-4608-9ef7-fea00797e721,KHD00054523,53831,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex lenticularis var. lipocarpa,12421,(Holm) L.A. Standley,Carex,lenticularis,var.,lipocarpa,,,,,,,,Janet L. Wingate; John F. Gay,9770,7/18/2013,2013,7,18,199,,,Common.; Cespitose.,"Stream bank, among boulders and rocks; spruce/fir forest.; Wet/moist soil.",,,,,Phleum alpinum; Prunella vulgaris.,Fruit,,,,,,USA,Colorado,Montrose,,"Uncompahgre National Forest, Plateau Division; 90 Road, S of Divide Road.",,38.317833,-108.185504,WGS84,,12S 0746058E 4244829N,,,,,,2852,,,,,9358 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:4d5970a4-6f36-4608-9ef7-fea00797e721,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815913
3056440,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,bec49256-f7a3-4b15-b362-7d3a9b132dde,KHD00025112,45188,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex lenticularis,947,Michx.,Carex,lenticularis,,,,,,"Verified Carex lenticularis Michaux var. lipocarpa (Holm.) L. by A. A. Reznicek, 8/20/2012.",,,,Janet L. Wingate; John Gay,8740,7/20/2006,2006,7,20,201,,,Ceaspitose,Meadow with small manmade pond and wetland. Growing on dam.,,,,,,,,,,,,USA,Colorado,Montrose,,"Uncompahgre Plateau, Darling Lake at intersection of Houser Rd & N Divide Rd.",,38.325293,-108.230108,,,12 0742133E 4245539N,,,Terrain Navigator,,Certainty code: 1,2997,,,,,9834 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:bec49256-f7a3-4b15-b362-7d3a9b132dde,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3056440
3826405,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,ac8679bf-f545-48f2-9406-01747048da23,KHD00054522,53832,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex lenticularis var. lipocarpa,12421,(Holm) L.A. Standley,Carex,lenticularis,var.,lipocarpa,,,,,,,,Janet L. Wingate; John F. Gay,9774,7/18/2013,2013,7,18,199,,,Abundant.; Cespitose.,By small pool from spring; spruce/fir forest.; Wet/moist soil.,,,,,Torreyochloa pauciflora; Veronica americana; Deschampsia caespitosa; Epilobium sp.,,,,,,,USA,Colorado,Montrose,,"Uncompahgre National Forest, Plateau Division; Transfer Road.",,38.337259,-108.182167,WGS84,,12s 0746284E 4246994N,,,,,,2890,,,,,9483 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:ac8679bf-f545-48f2-9406-01747048da23,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3826405
3821503,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,95f4b908-db2d-42bf-9282-6c85763b5240,KHD00054520,53827,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex lenticularis var. lipocarpa,12421,(Holm) L.A. Standley,Carex,lenticularis,var.,lipocarpa,,,,,,,,Janet L. Wingate; John F. Gay,9733,7/16/2013,2013,7,16,197,,,One plant seen.; Cespitose.,Open area by small pond in Spruce/fir forest.; Dried mud.,,,,,Deschampsia caespitosa; Carex vesicaria; Eleocharis palustris; Eleocharis acicularis; Populus tremuloides,,,,,,,USA,Colorado,Montrose,,"Uncompahgre National Forest, Plateau Division; Hikey Pond N or Divide Road.",,38.382197,-108.290481,WGS84,,12S 0736669E 4251698N,,,,,,2914,,,,,9509 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:95f4b908-db2d-42bf-9282-6c85763b5240,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3821503
3815887,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,c3588126-3ea2-47f6-b9d6-91ff3c9cf011,KHD00054521,53828,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex lenticularis var. lipocarpa,12421,(Holm) L.A. Standley,Carex,lenticularis,var.,lipocarpa,,,,,,,,Janet L. Wingate; John F. Gay,9736,7/16/2013,2013,7,16,197,,,,"Large, open, disturbed, excavated area for pond ;spruce/fir forest.; Dried mud of pond.",,,,,Alopecurus aequalis; Eleocharis sp.; willows.,,,,,,,USA,Colorado,Montrose,,"Uncompahgre National Forest, Plateau Division; near entrance to Columbine CG, E of Divide Road.",,38.425308,-108.377463,WGS84,,12T 0728934E 4256263N,,,,,,2785,,,,,9136 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:c3588126-3ea2-47f6-b9d6-91ff3c9cf011,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815887
3048857,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,10044151-ef7e-471f-877e-149ac5716a64,KHD00002674,33938,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex limosa,18007,L.,Carex,limosa,,,,,,,,,,Janet L. Wingate; Velma Richards; Eleanor Von Barten,6501,7/10/1999,1999,7,10,191,,,", Condition: fair","Quaking fen, common.",,,,,,,not introduced,,,,,USA,Colorado,Jackson,,"North Park, Routt National Forest, Big Creek Lakes - north lake. Large fen on W side of lake near W campground.",,40.92292,-106.60979,,,13N 0364454E 4531448N,,,Terrain Navigator,,Certainty code: 3,2743,,,,,9000 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:10044151-ef7e-471f-877e-149ac5716a64,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3048857
8532124,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,45f136eb-fab9-43b7-b0fd-cfb725c11b0d,KHD00060067,56169,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex livida,76426,(Wahlenb.) Willd.,Carex,livida,,,,,,,,,,Janet L. Wingate; John F. Gay,9144,7/18/2011,2011,7,18,199,,,Small colony.,Large wetland; Shallow water.,,,,,Carex buxbaumii; Eleocharis.,Fruit,,,,,,USA,Colorado,Jackson,,"Routt National Forest, W of North Park, NW side of Big Creek Lakes",,40.931163,-106.619385,NAD83,,13S 0363663E 4532378N,,,,,,2750,,,,,9016ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:45f136eb-fab9-43b7-b0fd-cfb725c11b0d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8532124
4889647,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,e37ee5cf-1225-42f6-bf2b-9c34f19f7b8d,KHD00057792,54814,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex macloviana,63287,d'Urv.,Carex,macloviana,,,,,,,,,,Janet L. Wingate; John F. Gay,10236,8/14/2014,2014,7,19,200,,,,"Small wetland at N end of pond, spruce/fir forest.; wet soil.",,,,,Epilobium hornemannii (Wingate 10234); Carex macloviana (Wingate10236); Deschampsia brevifolia (Wingate 10233).,Fruit,,,,,,USA,Colorado,Huerfano,,"Small pond S of Bear Lake, Cucharus Creek drainage, Culebra Range, San Isabel National Forest.",,37.32265,-105.14039,WGS84,,,,,,,,3202,,,,,10505 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:e37ee5cf-1225-42f6-bf2b-9c34f19f7b8d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4889647
